"FworkCode","ProgType","PwayCode","LearnAimRef","EffectiveFrom","EffectiveTo","FrameworkComponentType","Created_On","Created_By","Modified_On","Modified_By"
"485","3","1","60027228","01 Jan 2013","06 Jul 2015","1","03 Feb 2014","suttonf","08 Jul 2015","guinivas"
"485","3","1","60030732","01 Jan 2013","06 Jul 2015","2","03 Feb 2014","suttonf","08 Jul 2015","guinivas"
"485","3","1","60037210","01 Jan 2013","14 Mar 2019","1","03 Feb 2014","suttonf","20 Mar 2019","SGUINIVAN"
"485","3","1","60044160","01 Jan 2013","14 Mar 2019","2","03 Feb 2014","suttonf","20 Mar 2019","SGUINIVAN"
"485","3","1","60071527","01 Jul 2013","","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"485","3","1","60105525","10 Mar 2014","14 Mar 2019","2","25 Mar 2014","Guinivas","20 Mar 2019","SGUINIVAN"
"485","3","1","60114198","10 Mar 2014","14 Mar 2019","1","25 Mar 2014","Guinivas","20 Mar 2019","SGUINIVAN"
"485","3","1","60134446","20 Oct 2014","","1","05 Jan 2015","guinivas","05 Jan 2015","guinivas"
"485","3","1","6013446X","20 Oct 2014","14 Mar 2019","2","05 Jan 2015","guinivas","20 Mar 2019","SGUINIVAN"
"485","3","1","60148251","29 Jul 2015","","2","08 Jul 2015","guinivas","08 Jul 2015","guinivas"
"485","3","1","60148263","29 Jul 2015","","1","08 Jul 2015","guinivas","08 Jul 2015","guinivas"
"485","3","1","6016623X","12 Oct 2015","","2","28 Sep 2015","guinivas","28 Sep 2015","guinivas"
"485","3","1","60166241","12 Oct 2015","","1","28 Sep 2015","guinivas","28 Sep 2015","guinivas"
"485","3","1","60167506","12 Oct 2015","","1","28 Sep 2015","guinivas","28 Sep 2015","guinivas"
"485","3","1","6016752X","12 Oct 2015","","2","28 Sep 2015","guinivas","28 Sep 2015","guinivas"
"485","3","1","60167786","12 Oct 2015","","2","28 Sep 2015","guinivas","28 Sep 2015","guinivas"
"485","3","1","60167828","12 Oct 2015","","1","28 Sep 2015","guinivas","28 Sep 2015","guinivas"
"485","3","1","60176921","21 Mar 2016","14 Mar 2019","2","25 Feb 2016","guinivas","20 Mar 2019","SGUINIVAN"
"485","3","1","60177597","06 Jun 2016","","2","12 May 2016","guinivas","12 May 2016","guinivas"
"485","3","1","60177603","06 Jun 2016","","1","12 May 2016","guinivas","12 May 2016","guinivas"
"485","3","1","60177731","21 Mar 2016","14 Mar 2019","1","25 Feb 2016","guinivas","20 Mar 2019","SGUINIVAN"
"486","3","0","60009251","31 May 2011","06 Mar 2013","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"486","3","0","60009287","31 May 2011","06 Mar 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"486","3","0","6002933X","12 Dec 2011","06 Mar 2013","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"486","3","0","60035754","12 Dec 2011","06 Mar 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"486","3","0","60037684","12 Dec 2011","06 Mar 2013","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"486","3","0","60041304","13 Jun 2012","06 Mar 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"486","3","1","60009251","01 Jan 2013","","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"486","3","1","60009287","01 Jan 2013","","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"486","3","1","6002933X","01 Jan 2013","","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"486","3","1","60035754","01 Jan 2013","","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"486","3","1","60037684","01 Jan 2013","25 Oct 2016","1","03 Feb 2014","suttonf","24 Oct 2016","robinsonsar"
"486","3","1","60041304","01 Jan 2013","","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"486","3","1","6016766x","14 Sep 2015","","2","01 Sep 2015","guinivas","01 Sep 2015","guinivas"
"486","3","1","60167671","14 Sep 2015","","1","01 Sep 2015","guinivas","01 Sep 2015","guinivas"
"486","3","1","60177652","06 Jun 2016","","2","12 May 2016","guinivas","12 May 2016","guinivas"
"486","3","1","60177664","06 Jun 2016","","1","12 May 2016","guinivas","12 May 2016","guinivas"
"487","3","0","50035897","31 May 2011","06 Mar 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"487","3","0","50042051","31 May 2011","06 Mar 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"487","3","0","50088361","31 May 2011","06 Mar 2013","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"487","3","0","5008849X","31 May 2011","06 Mar 2013","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"487","3","0","5009208X","31 May 2011","06 Mar 2013","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"487","3","0","50097234","31 May 2011","06 Mar 2013","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"487","3","0","50102345","31 May 2011","06 Mar 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"487","3","0","50104652","31 May 2011","06 Mar 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"487","3","0","50105012","31 May 2011","06 Mar 2013","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"487","3","0","50109352","31 May 2011","06 Mar 2013","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"487","3","0","50116988","31 May 2011","06 Mar 2013","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"487","3","0","50117713","31 May 2011","06 Mar 2013","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"487","3","0","60000053","31 May 2011","06 Mar 2013","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"487","3","0","60020295","04 Jul 2011","06 Mar 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"487","3","0","60023156","04 Jul 2011","06 Mar 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"487","3","0","6002348X","04 Jul 2011","06 Mar 2013","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"487","3","0","60024203","04 Jul 2011","06 Mar 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"487","3","0","60024409","04 Jul 2011","06 Mar 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"487","3","0","60032790","12 Nov 2011","06 Mar 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"487","3","0","60032807","12 Nov 2011","06 Mar 2013","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"487","3","0","60033320","12 Nov 2011","06 Mar 2013","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"487","3","0","60034269","12 Nov 2011","06 Mar 2013","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"487","3","0","60037726","12 Nov 2011","06 Mar 2013","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"487","3","0","60037751","07 Feb 2012","06 Mar 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"487","3","0","60045255","13 Jun 2012","06 Mar 2013","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"487","3","0","60051486","13 Jun 2012","06 Mar 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"487","3","0","60051747","13 Jun 2012","06 Mar 2013","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"487","3","0","60051760","13 Jun 2012","06 Mar 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"487","3","0","60057907","05 Dec 2012","06 Mar 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"487","3","0","60059606","05 Dec 2012","06 Mar 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"487","3","0","60061479","05 Dec 2012","06 Mar 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"487","3","1","50035812","05 Dec 2012","24 Feb 2014","2","05 Mar 2014","Guinivas","05 Mar 2014","Guinivas"
"487","3","1","5003585X","05 Dec 2012","24 Feb 2014","2","05 Mar 2014","Guinivas","05 Mar 2014","Guinivas"
"487","3","1","50035897","05 Dec 2012","","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"487","3","1","50036506","05 Dec 2012","24 Feb 2014","2","05 Mar 2014","Guinivas","05 Mar 2014","Guinivas"
"487","3","1","50041186","05 Dec 2012","24 Feb 2014","2","05 Mar 2014","Guinivas","05 Mar 2014","Guinivas"
"487","3","1","50042051","05 Dec 2012","","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"487","3","1","50081925","05 Dec 2012","24 Feb 2014","2","05 Mar 2014","Guinivas","05 Mar 2014","Guinivas"
"487","3","1","50088361","05 Dec 2012","01 Sep 2014","1","03 Feb 2014","suttonf","26 Sep 2014","Guinivas"
"487","3","1","5008849X","05 Dec 2012","01 Sep 2014","1","03 Feb 2014","suttonf","26 Sep 2014","Guinivas"
"487","3","1","5009208X","05 Dec 2012","01 Sep 2014","1","03 Feb 2014","suttonf","26 Sep 2014","Guinivas"
"487","3","1","50097234","05 Dec 2012","01 Sep 2014","1","03 Feb 2014","suttonf","26 Sep 2014","Guinivas"
"487","3","1","50102345","05 Dec 2012","01 Sep 2014","2","03 Feb 2014","suttonf","26 Sep 2014","Guinivas"
"487","3","1","50104652","05 Dec 2012","01 Sep 2014","2","03 Feb 2014","suttonf","26 Sep 2014","Guinivas"
"487","3","1","50105012","05 Dec 2012","01 Sep 2014","1","03 Feb 2014","suttonf","26 Sep 2014","Guinivas"
"487","3","1","50109352","05 Dec 2012","01 Sep 2014","1","03 Feb 2014","suttonf","26 Sep 2014","Guinivas"
"487","3","1","50116988","05 Dec 2012","01 Sep 2014","1","03 Feb 2014","suttonf","26 Sep 2014","Guinivas"
"487","3","1","50117713","05 Dec 2012","01 Sep 2014","1","03 Feb 2014","suttonf","26 Sep 2014","Guinivas"
"487","3","1","60000053","05 Dec 2012","01 Sep 2014","1","03 Feb 2014","suttonf","26 Sep 2014","Guinivas"
"487","3","1","60020295","05 Dec 2012","01 Sep 2014","2","03 Feb 2014","suttonf","26 Sep 2014","Guinivas"
"487","3","1","60023156","05 Dec 2012","01 Sep 2014","2","03 Feb 2014","suttonf","26 Sep 2014","Guinivas"
"487","3","1","6002348X","05 Dec 2012","01 Sep 2014","1","03 Feb 2014","suttonf","26 Sep 2014","Guinivas"
"487","3","1","60024203","05 Dec 2012","01 Sep 2014","2","03 Feb 2014","suttonf","26 Sep 2014","Guinivas"
"487","3","1","60024409","05 Dec 2012","01 Sep 2014","2","03 Feb 2014","suttonf","26 Sep 2014","Guinivas"
"487","3","1","60032790","05 Dec 2012","01 Sep 2014","2","03 Feb 2014","suttonf","26 Sep 2014","Guinivas"
"487","3","1","60032807","05 Dec 2012","01 Sep 2014","1","03 Feb 2014","suttonf","26 Sep 2014","Guinivas"
"487","3","1","60033320","05 Dec 2012","01 Sep 2014","1","03 Feb 2014","suttonf","26 Sep 2014","Guinivas"
"487","3","1","60034269","05 Dec 2012","01 Sep 2014","1","03 Feb 2014","suttonf","26 Sep 2014","Guinivas"
"487","3","1","60037726","05 Dec 2012","01 Sep 2014","1","03 Feb 2014","suttonf","26 Sep 2014","Guinivas"
"487","3","1","60037751","05 Dec 2012","01 Sep 2014","2","03 Feb 2014","suttonf","26 Sep 2014","Guinivas"
"487","3","1","60045255","05 Dec 2012","01 Sep 2014","1","03 Feb 2014","suttonf","26 Sep 2014","Guinivas"
"487","3","1","60051486","05 Dec 2012","01 Sep 2014","2","03 Feb 2014","suttonf","26 Sep 2014","Guinivas"
"487","3","1","60051747","05 Dec 2012","01 Sep 2014","1","03 Feb 2014","suttonf","26 Sep 2014","Guinivas"
"487","3","1","60051760","05 Dec 2012","01 Sep 2014","2","03 Feb 2014","suttonf","26 Sep 2014","Guinivas"
"487","3","1","60057907","05 Dec 2012","01 Sep 2014","2","03 Feb 2014","suttonf","26 Sep 2014","Guinivas"
"487","3","1","60059606","05 Dec 2012","01 Sep 2014","2","03 Feb 2014","suttonf","26 Sep 2014","Guinivas"
"487","3","1","60061479","05 Dec 2012","01 Sep 2014","2","03 Feb 2014","suttonf","26 Sep 2014","Guinivas"
"487","3","1","60077542","01 Jul 2013","01 Sep 2014","1","03 Feb 2014","suttonf","26 Sep 2014","Guinivas"
"487","3","1","60079666","01 Jul 2013","01 Sep 2014","1","03 Feb 2014","suttonf","26 Sep 2014","Guinivas"
"487","3","1","60079678","01 Jul 2013","01 Sep 2014","2","03 Feb 2014","suttonf","26 Sep 2014","Guinivas"
"487","3","1","60104995","24 Feb 2014","01 Sep 2014","2","05 Mar 2014","Guinivas","26 Sep 2014","Guinivas"
"487","3","1","60132164","01 Sep 2014","","3","26 Sep 2014","Guinivas","26 Sep 2014","Guinivas"
"487","3","1","60134306","01 Sep 2014","","3","26 Sep 2014","Guinivas","26 Sep 2014","Guinivas"
"487","3","1","6013513X","01 Sep 2014","","3","26 Sep 2014","Guinivas","26 Sep 2014","Guinivas"
"487","3","1","60135220","01 Sep 2014","","3","26 Sep 2014","Guinivas","26 Sep 2014","Guinivas"
"487","3","1","60135487","01 Sep 2014","","3","26 Sep 2014","Guinivas","26 Sep 2014","Guinivas"
"487","3","1","60135815","01 Sep 2014","","3","26 Sep 2014","Guinivas","26 Sep 2014","Guinivas"
"487","3","1","60136741","01 Sep 2014","","3","26 Sep 2014","Guinivas","26 Sep 2014","Guinivas"
"487","3","1","60136819","01 Sep 2014","","3","26 Sep 2014","Guinivas","26 Sep 2014","Guinivas"
"487","3","1","60137435","01 Sep 2014","","3","26 Sep 2014","Guinivas","26 Sep 2014","Guinivas"
"487","3","1","60137952","01 Sep 2014","","3","26 Sep 2014","Guinivas","26 Sep 2014","Guinivas"
"487","3","1","60138051","01 Sep 2014","","3","26 Sep 2014","Guinivas","26 Sep 2014","Guinivas"
"487","3","1","60138531","01 Sep 2014","","3","26 Sep 2014","Guinivas","26 Sep 2014","Guinivas"
"487","3","1","60139675","01 Sep 2014","","3","26 Sep 2014","Guinivas","26 Sep 2014","Guinivas"
"487","3","1","6014094X","01 Sep 2014","","3","26 Sep 2014","Guinivas","26 Sep 2014","Guinivas"
"487","3","1","60143113","01 Sep 2014","","3","26 Sep 2014","Guinivas","26 Sep 2014","Guinivas"
"487","3","1","60144208","01 Sep 2014","","3","26 Sep 2014","Guinivas","26 Sep 2014","Guinivas"
"487","3","1","60149401","15 Feb 2016","","3","29 Mar 2016","robinsonsar","29 Mar 2016","robinsonsar"
"487","3","1","60167579","15 Feb 2016","","3","29 Mar 2016","robinsonsar","29 Mar 2016","robinsonsar"
"487","3","1","60183184","15 Feb 2016","","3","29 Mar 2016","robinsonsar","29 Mar 2016","robinsonsar"
"487","3","2","60032583","01 Jul 2013","","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"487","3","2","60077530","01 Jul 2013","","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"488","3","0","50063297","31 May 2011","10 Apr 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"488","3","0","50081718","31 May 2011","10 Apr 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"488","3","0","50084033","31 May 2011","10 Apr 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"488","3","0","5008625X","31 May 2011","10 Apr 2013","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"488","3","0","50090112","31 May 2011","10 Apr 2013","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"488","3","0","50092352","31 May 2011","10 Apr 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"488","3","0","50093289","31 May 2011","10 Apr 2013","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"488","3","0","50093411","31 May 2011","10 Apr 2013","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"488","3","0","50093782","31 May 2011","10 Apr 2013","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"488","3","0","5009676X","31 May 2011","10 Apr 2013","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"488","3","0","5010018X","31 May 2011","10 Apr 2013","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"488","3","0","50100804","31 May 2011","10 Apr 2013","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"488","3","0","50102631","31 May 2011","10 Apr 2013","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"488","3","0","50104421","31 May 2011","10 Apr 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"488","3","0","50110834","31 May 2011","10 Apr 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"488","3","0","50112533","31 May 2011","10 Apr 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"488","3","0","50117415","31 May 2011","10 Apr 2013","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"488","3","0","50120554","31 May 2011","10 Apr 2013","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"488","3","0","50120621","31 May 2011","10 Apr 2013","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"488","3","0","60008404","31 May 2011","10 Apr 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"488","3","0","60017727","31 May 2011","10 Apr 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"488","3","0","60019189","07 Jun 2011","10 Apr 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"488","3","0","60022073","14 Oct 2011","10 Apr 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"488","3","0","60023119","07 Feb 2012","10 Apr 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"488","3","0","60023491","14 Oct 2011","10 Apr 2013","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"488","3","0","60025621","14 Oct 2011","10 Apr 2013","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"488","3","0","60027770","14 Oct 2011","10 Apr 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"488","3","0","60028324","14 Oct 2011","10 Apr 2013","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"488","3","0","60034221","12 Dec 2011","10 Apr 2013","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"488","3","0","60034233","07 Feb 2012","10 Apr 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"488","3","0","60034257","12 Dec 2011","10 Apr 2013","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"488","3","0","60034336","12 Dec 2011","10 Apr 2013","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"488","3","0","6003533X","12 Dec 2011","10 Apr 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"488","3","0","60035365","12 Dec 2011","10 Apr 2013","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"488","3","0","60041158","07 Feb 2012","10 Apr 2013","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"488","3","0","60043246","28 May 2012","10 Apr 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"488","3","0","60047240","28 May 2012","10 Apr 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"488","3","0","6005119X","28 May 2012","10 Apr 2013","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"488","3","0","60054694","05 Dec 2012","10 Apr 2013","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"488","3","0","60054724","05 Dec 2012","10 Apr 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"488","3","0","60060566","05 Dec 2012","10 Apr 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"488","3","0","60060621","05 Dec 2012","10 Apr 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"488","3","0","60079253","01 Apr 2013","","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"488","3","0","60079563","01 Apr 2013","","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"488","3","1","50063297","05 Dec 2012","29 Aug 2014","2","03 Feb 2014","suttonf","29 Aug 2014","Guinivas"
"488","3","1","50081718","05 Dec 2012","29 Aug 2014","2","03 Feb 2014","suttonf","29 Aug 2014","Guinivas"
"488","3","1","50084033","05 Dec 2012","29 Aug 2014","2","03 Feb 2014","suttonf","29 Aug 2014","Guinivas"
"488","3","1","5008625X","05 Dec 2012","29 Aug 2014","1","03 Feb 2014","suttonf","29 Aug 2014","Guinivas"
"488","3","1","50090112","05 Dec 2012","29 Aug 2014","1","03 Feb 2014","suttonf","29 Aug 2014","Guinivas"
"488","3","1","50092352","05 Dec 2012","29 Aug 2014","2","03 Feb 2014","suttonf","29 Aug 2014","Guinivas"
"488","3","1","50093289","05 Dec 2012","29 Aug 2014","1","03 Feb 2014","suttonf","29 Aug 2014","Guinivas"
"488","3","1","50093411","05 Dec 2012","29 Aug 2014","1","03 Feb 2014","suttonf","29 Aug 2014","Guinivas"
"488","3","1","50093782","05 Dec 2012","29 Aug 2014","1","03 Feb 2014","suttonf","29 Aug 2014","Guinivas"
"488","3","1","5009676X","05 Dec 2012","29 Aug 2014","1","03 Feb 2014","suttonf","29 Aug 2014","Guinivas"
"488","3","1","5010018X","05 Dec 2012","29 Aug 2014","1","03 Feb 2014","suttonf","29 Aug 2014","Guinivas"
"488","3","1","50100804","05 Dec 2012","29 Aug 2014","1","03 Feb 2014","suttonf","29 Aug 2014","Guinivas"
"488","3","1","50102631","05 Dec 2012","29 Aug 2014","1","03 Feb 2014","suttonf","29 Aug 2014","Guinivas"
"488","3","1","50104421","05 Dec 2012","29 Aug 2014","2","03 Feb 2014","suttonf","29 Aug 2014","Guinivas"
"488","3","1","50110834","05 Dec 2012","29 Aug 2014","2","03 Feb 2014","suttonf","29 Aug 2014","Guinivas"
"488","3","1","50112533","05 Dec 2012","29 Aug 2014","2","03 Feb 2014","suttonf","29 Aug 2014","Guinivas"
"488","3","1","50117415","05 Dec 2012","29 Aug 2014","1","03 Feb 2014","suttonf","29 Aug 2014","Guinivas"
"488","3","1","50120554","05 Dec 2012","29 Aug 2014","1","03 Feb 2014","suttonf","29 Aug 2014","Guinivas"
"488","3","1","50120621","05 Dec 2012","29 Aug 2014","1","03 Feb 2014","suttonf","29 Aug 2014","Guinivas"
"488","3","1","60008404","05 Dec 2012","29 Aug 2014","2","03 Feb 2014","suttonf","29 Aug 2014","Guinivas"
"488","3","1","60017727","05 Dec 2012","29 Aug 2014","2","03 Feb 2014","suttonf","29 Aug 2014","Guinivas"
"488","3","1","60019189","05 Dec 2012","29 Aug 2014","2","03 Feb 2014","suttonf","29 Aug 2014","Guinivas"
"488","3","1","60022073","05 Dec 2012","29 Aug 2014","2","03 Feb 2014","suttonf","29 Aug 2014","Guinivas"
"488","3","1","60023119","05 Dec 2012","29 Aug 2014","2","03 Feb 2014","suttonf","29 Aug 2014","Guinivas"
